Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Location_ratio
877,3868,4,2,1,1924,3,2,1,371345,0.6661896643382653
878,4297,5,1,2,1920,4,4,1,916525,1.7660681616869494
879,2292,3,4,3,1909,2,1,0,497564,0.9237859628986982
880,3361,1,2,2,1942,3,3,1,787341,1.4124828300091672
881,3976,4,1,2,1914,1,1,1,592166,1.1046643550358306
882,3917,5,2,2,1982,2,4,0,133100,0.2471157713617077
883,2145,1,3,3,1947,3,1,1,915061,1.6416113868209816
884,1705,1,2,1,1985,2,2,1,498636,0.9257762567146242
885,3530,1,2,2,1920,3,2,0,544308,0.9764837652765825
886,3372,1,3,1,1959,2,1,0,273059,0.5069660812340837
887,3572,3,4,1,2015,2,4,1,617456,1.1463795320955266
888,2354,3,1,3,2007,3,1,0,300396,0.5389077822740512
889,4521,3,3,3,1995,1,2,1,824769,1.5385768778324778
890,3208,5,2,1,1949,1,2,1,367006,0.6846364807913323
891,4002,5,1,2,1922,2,4,1,78004,0.14482358098646617
892,1832,5,3,3,1912,2,1,1,856903,1.5909409904369753
893,701,2,1,2,1968,1,2,1,574252,1.0712464329394729
894,4007,5,1,2,1903,1,2,0,666108,1.242600494125308
895,4712,3,3,2,1991,4,1,0,241239,0.4648476771034047
896,1074,3,1,1,1977,1,1,1,676517,1.262018108901516
897,1036,2,4,2,1971,2,3,0,527044,0.9785190428366632
898,2125,2,3,1,1908,3,4,0,901740,1.617713629967786
899,2622,5,4,1,2020,1,4,1,396113,0.7389345414399138
900,885,4,2,2,2014,4,1,0,64568,0.12441721618483179
901,3781,2,1,2,1934,4,4,0,583754,1.1248458619867472
902,974,1,2,2,2000,4,2,1,272129,0.5243701620487252
903,917,3,2,2,1920,3,1,1,631612,1.133106373512557
904,4100,1,1,1,1957,1,1,1,938640,1.7509991289787528
905,1454,3,3,2,1917,1,1,1,196539,0.3666364290999266
906,1705,3,1,2,1996,1,3,1,650243,1.213004907764991
907,4620,2,2,1,1971,3,4,1,197748,0.35475817297543605
908,2490,2,2,3,2014,3,3,1,144791,0.25975378068696703
909,4072,1,3,3,2012,2,2,0,736874,1.3680930646610594
910,4880,3,1,1,1980,4,4,1,945150,1.8212261782476422
911,4658,1,2,3,1942,4,3,0,596938,1.150250343745216
912,3213,4,4,1,1994,1,1,0,400434,0.7469952113840002
913,2703,1,2,2,1997,3,3,1,127701,0.22909447097890326
914,3620,5,2,2,1905,3,1,0,847115,1.5197168603479505
915,1466,1,3,3,1985,1,3,0,279164,0.5207703921015773
916,3932,5,4,2,1977,1,3,0,503035,0.9383936832500499
917,1188,5,2,3,1966,2,3,1,655266,1.2165782346889613
918,4743,5,2,3,1911,4,1,0,579148,1.1159704794791996
919,4201,4,4,2,1999,4,3,0,709089,1.3663560805241943
920,841,1,1,2,1911,4,4,1,605639,1.1670164538620575
921,2224,1,1,3,2008,2,4,0,555920,1.0321307258858043
922,4922,4,2,2,1965,1,4,0,374888,0.6993400680394898
923,2292,3,2,1,1901,1,1,0,729706,1.3612402735985785
924,2259,2,1,2,1914,4,1,0,956630,1.8433471924001925
925,3712,1,3,2,1922,4,4,0,910587,1.754626124924071
926,1489,2,4,1,1928,2,4,1,171449,0.3183151907152023
927,2762,4,4,2,1980,3,4,0,650988,1.1678667471172055
928,2982,3,3,2,1995,3,2,1,809774,1.452727434730115
929,1451,3,3,3,1906,4,4,0,843387,1.6251372615920692
930,1222,3,3,2,1993,2,3,1,307571,0.571041659755761
931,3889,4,3,2,1927,4,2,1,513506,0.9894837537821867
932,2579,5,3,1,1913,3,2,1,487509,0.8745868587752182
933,3217,5,3,3,1943,4,1,0,766696,1.4773600232320312
934,2832,2,4,3,1929,3,3,0,858094,1.5394130897970337
935,3876,5,3,3,1980,3,1,0,580696,1.0417635172752382
936,2000,5,1,2,1931,3,1,0,745763,1.3378922636521235
937,785,3,3,3,2009,1,3,0,313369,0.5845785882222607
938,3995,3,3,1,1969,1,1,1,979700,1.8275950808195731
939,2565,2,4,3,2014,4,3,1,513002,0.9885125873071967
940,1268,1,4,1,1987,3,3,1,196444,0.352418808443001
941,3557,2,3,3,1905,1,1,0,831608,1.5513347861286144
942,4789,2,4,3,1926,4,4,0,591567,1.1399008692667014
943,2661,4,2,1,1981,4,1,1,160401,0.30907951141839923
944,3793,4,4,3,1987,4,2,0,276801,0.5333727211184739
945,1446,2,4,3,2000,4,1,0,821668,1.5832865380398706
946,3835,2,4,3,2019,4,3,1,553575,1.066693415461502
947,4650,2,4,2,1923,2,2,1,928836,1.724493047396868
948,1981,5,1,1,2001,3,3,0,219259,0.3933487178045853
949,2401,4,1,3,1933,4,4,0,297145,0.5725739329581502
950,3951,2,1,1,1939,2,4,1,360625,0.6695426374704421
951,4564,3,3,1,1946,3,2,0,733835,1.3164935365486838
952,554,3,3,1,1978,1,4,1,94552,0.176383352129889
953,2323,5,2,3,1974,4,4,1,249041,0.4798814882896588
954,3962,5,1,3,1985,2,1,1,257606,0.47827577308342656
955,3579,1,3,1,2017,1,1,0,804965,1.501633228776082
956,1332,1,4,2,1923,2,4,1,836157,1.5524236065701835
957,4908,1,4,1,1964,3,4,1,450074,0.8074287979840322
958,3306,5,1,2,1917,3,1,0,779846,1.399036865921283
959,2990,5,2,1,1943,1,4,1,124474,0.23220176593848682
960,827,5,2,1,1975,2,4,0,337312,0.6262593168261483
961,3810,3,4,1,1956,4,3,0,606387,1.1684577882336697
962,3800,5,2,3,2006,4,4,0,252252,0.48606882073250196
963,4175,3,1,2,1927,1,2,1,814742,1.5198718703042775
964,3554,1,4,2,2003,1,3,1,373599,0.696935484943464
965,2643,1,3,1,2023,1,2,0,628528,1.1724963570045572
966,1811,1,3,3,1970,2,4,0,386940,0.7183995234462748
967,3691,2,2,3,1922,4,1,0,891024,1.7169298357371074
968,3038,2,4,2,1984,4,3,1,835034,1.609041718803197
969,4483,4,4,3,1933,4,1,0,434325,0.8369084905754718
970,664,4,3,2,1910,1,3,0,302051,0.5634652666700346
971,4777,4,4,2,1985,4,1,0,151611,0.2921419056343472
972,1322,2,4,2,2005,3,3,1,632334,1.1344016351631843
973,1443,2,4,3,1934,1,3,0,824756,1.5385526268004774
974,4925,4,2,2,2015,4,2,1,66488,0.12811689799431755
975,1274,4,4,2,1992,2,1,1,239913,0.44542664203381954
976,2698,5,1,1,1941,1,2,0,430665,0.803390053568604
977,3656,4,2,2,1927,3,2,0,967899,1.7364022941559538
978,4742,5,4,2,2022,3,1,0,758029,1.3598973597831423
979,4195,3,4,1,1981,2,3,1,716205,1.329718640331419
980,3952,2,1,1,1977,2,2,1,741419,1.3765313905877232
981,1414,4,2,3,1981,1,1,1,68394,0.12758654481736642
982,1808,2,3,2,1991,1,3,0,930425,1.7356743422185885
983,4677,2,3,3,1923,3,2,1,226978,0.40719653592258087
984,1013,2,2,3,1907,2,2,0,109332,0.20298768981606483
985,2420,3,4,1,2005,1,2,0,218377,0.4073744319323629
986,4094,1,4,3,2017,3,3,0,92628,0.16617381741594703
987,1909,4,3,2,2008,2,2,1,857784,1.5925766703360713
988,3690,1,3,1,1952,3,3,1,529898,0.9506323520002105
989,4991,1,3,2,1971,4,4,1,919403,1.77161383056596
990,2055,1,1,2,1903,2,2,0,101993,0.18936197496990725
991,1304,2,3,1,1990,1,4,1,220458,0.41125646251640446
992,1779,5,1,2,1999,1,1,1,939459,1.752526943994769
993,4077,2,2,1,1904,4,2,0,500281,0.9640002684017444
994,3401,2,4,2,1996,2,1,0,956644,1.7761218630995455
995,1887,1,3,1,1948,3,1,1,528720,0.9485190303597131
996,3261,2,4,3,1997,1,1,0,556357,1.0378639546591153
997,3179,1,4,2,1929,4,4,1,58539,0.11279982991952466
998,2606,5,3,1,1971,4,3,0,182335,0.35134452225655594
999,4723,4,3,2,2002,2,4,0,456521,0.8475848163622702
1000,3268,1,2,2,1962,2,4,1,890249,1.6528517531103601
1001,4453,5,1,2,1946,1,1,0,991902,1.850357472547817
1002,3686,4,1,1,1925,4,2,0,290310,0.5594034510999026
1003,3780,3,4,3,1956,3,3,0,256873,0.46082790302161936
1004,3073,1,3,3,1936,4,1,1,361251,0.6961009132075744
1005,3099,1,2,3,1997,3,3,0,999656,1.7933740728802947
1006,4533,3,2,1,1906,3,4,0,536476,0.9624332261523253
1007,736,3,2,3,1939,1,3,1,998128,1.8619718514119412
1008,1804,1,2,1,1991,4,3,1,965672,1.8607703814217396
1009,3930,3,2,2,1938,3,2,0,411799,0.738763784579928
1010,1801,2,1,2,1961,2,1,0,630420,1.170448719623199
1011,3041,4,1,3,2002,3,3,0,962133,1.7260581408629934
1012,2551,4,1,1,1991,2,3,1,155494,0.2886928606470126
1013,941,4,3,2,1977,2,4,0,889411,1.651295907757985
1014,2576,2,4,1,1952,4,4,1,894445,1.723521820877863
1015,3680,3,2,1,2013,2,3,1,275997,0.5124208230542242
1016,3157,5,3,2,2001,3,1,0,638085,1.144718878588057
1017,4298,3,2,1,1903,2,3,0,101798,0.18899993458361472
1018,1304,1,1,2,2005,4,3,1,722010,1.3912537829514682
1019,574,4,3,2,1981,1,2,0,469230,0.8753316727293746
1020,2675,3,1,2,2007,3,1,0,650709,1.167366223570772
1021,4424,5,2,1,2011,3,2,1,319578,0.573320121584764
1022,2589,1,2,2,1924,4,1,0,866460,1.669597031586999
1023,540,2,4,1,1906,4,1,1,640846,1.2348574421258938
1024,2581,2,2,2,2001,4,1,0,860763,1.6586193819679154
1025,2122,5,1,2,1927,4,2,1,117573,0.22655348405555736
1026,841,1,2,3,1968,3,2,1,703761,1.2625410450237973
1027,4552,4,4,3,1966,1,2,0,517508,0.9653925437223391
1028,2574,3,4,3,2007,2,4,1,227398,0.42219107570330283
1029,1145,1,1,1,1994,2,2,1,395123,0.733592223349001
1030,4763,2,3,1,2010,1,4,0,840555,1.5680250925367931
1031,1109,5,2,2,2005,1,4,0,328747,0.613265693614568
1032,954,5,4,2,2021,1,4,0,378085,0.7053039564475536
1033,3453,3,2,2,1919,4,3,1,92597,0.17842678985049668
1034,2208,5,2,2,1982,3,3,1,768598,1.378858052837825
1035,3972,5,3,1,2011,3,3,1,920670,1.651673883494623
1036,3469,1,4,2,2023,3,4,0,485935,0.8717631166172023
1037,3528,4,2,2,1910,4,4,1,797146,1.5360346644293446
1038,3181,3,4,3,2003,3,1,1,353895,0.6348845177960937
1039,4129,1,1,2,1966,4,4,0,962894,1.8554174043036398
1040,4725,4,1,2,1986,3,3,1,136978,0.2457373273956211
1041,3567,1,2,2,1906,1,4,0,329837,0.6152990493745897
1042,1886,1,4,1,1922,2,4,0,532757,0.989125897846351
1043,4276,5,2,3,1960,2,1,0,218769,0.40617032445551793
1044,3366,4,4,2,1970,4,4,1,406668,0.7836157302603948
1045,3863,3,4,2,2009,3,2,1,410013,0.7355597162862707
1046,4624,3,3,3,1933,2,1,1,735352,1.3652672930306122
1047,648,4,3,2,2005,1,4,0,375969,0.7013566346235114
1048,4350,5,3,1,1918,1,4,0,714882,1.3335866352622823
1049,2558,2,2,2,1957,1,1,0,442619,0.8256898102248429
1050,1636,1,3,1,1908,4,4,1,881838,1.699229170579849
1051,686,5,3,1,1947,4,3,1,288078,0.5551025709963755
1052,3354,4,1,2,2014,3,2,1,290140,0.5205086084668012
1053,1750,1,4,3,1981,1,2,1,717481,1.3384349761983343
1054,1833,3,4,1,1940,3,3,1,697659,1.2515941106856694
1055,4693,2,3,3,1947,3,4,0,457435,0.8206343672503317
1056,4650,3,4,2,1944,1,4,1,838049,1.563350239752743
1057,3211,4,1,1,2005,3,2,0,93016,0.1668698860038188
1058,2285,1,1,2,1924,2,4,0,493888,0.916961037462743
1059,1250,4,3,3,2015,4,2,1,336420,0.6482536220558343
1060,2262,1,1,2,1977,3,2,0,805247,1.4446060365412088
1061,4420,5,4,2,2007,1,3,1,384384,0.7170545141836795
1062,4960,2,2,1,1924,4,2,1,942724,1.8165514761279482
1063,981,5,4,2,1918,4,4,0,236807,0.4563075782598417
1064,653,5,2,2,1938,3,4,1,592247,1.0624859096940706
1065,2024,4,3,2,2018,2,1,1,602810,1.1191875141589107
1066,2620,2,2,1,1978,3,4,0,499303,0.8957451910570734
1067,2843,1,1,3,1979,2,1,0,453169,0.8413614349527703
1068,1740,1,4,3,1926,4,2,0,76567,0.1475383005765087
1069,560,3,2,2,2003,3,4,0,503739,0.9037033360462466
1070,1438,1,4,1,1973,1,3,0,112708,0.21025271651425176
1071,2139,4,3,2,1962,3,3,0,176206,0.3161120144189053
1072,4620,5,3,3,1967,2,3,1,596848,1.108118361425188
1073,4726,5,1,1,2014,2,2,1,632678,1.1746409616347295
1074,4069,5,3,3,1918,3,2,1,700060,1.2559014835709275
1075,1752,2,2,3,1927,2,1,0,511365,0.9494091391613798
1076,4703,1,3,1,1984,4,3,1,357248,0.6883874620183185
1077,671,4,1,1,2022,3,1,0,632093,1.1339692832825732
1078,1958,2,4,2,2010,2,1,1,286109,0.5311949378551978
1079,4049,3,4,2,1977,3,4,0,545951,0.9794312928278025
1080,4697,4,3,3,1932,3,4,1,336640,0.6039291995390638
1081,2822,4,2,1,2011,1,3,0,788661,1.4712187037197564
1082,2136,4,1,1,1909,3,2,0,141257,0.2534138157654751
1083,3615,5,2,2,1982,1,4,0,53515,0.09983030596106916
1084,4590,4,1,3,1929,2,2,0,578742,1.0745024474035871
1085,3504,1,3,3,1921,1,1,1,287145,0.5356586602857367
1086,829,4,1,2,1902,1,1,1,72873,0.1359419580734559
1087,4140,5,1,1,2000,1,1,0,910352,1.6982288833461876
1088,4394,4,3,2,2004,4,1,0,325871,0.6279265681973627
1089,4607,3,2,2,1981,1,3,0,702664,1.3107943961100383
1090,1841,3,3,2,1974,3,1,1,643358,1.154178594216531
1091,4163,5,1,2,1947,1,4,0,935491,1.74512478284269
1092,715,1,3,1,1901,3,1,0,698852,1.2537343421942544
1093,838,1,1,2,1975,1,2,1,278497,0.519526127613564
1094,4562,2,3,1,1953,4,4,0,691501,1.3324654536152174
1095,3208,5,4,2,1905,2,2,0,755339,1.4023755043169117
1096,3652,4,4,3,2006,1,2,1,599753,1.1188176304039823
1097,2250,5,3,1,2022,1,3,0,234972,0.4383318070126944
1098,2921,2,2,3,1939,4,3,0,634087,1.2218334060059384
1099,1209,5,1,2,2007,1,2,1,560237,1.0451019549791927
1100,4226,5,4,2,1992,3,2,0,670417,1.2027222022557644
1101,4142,2,2,2,2022,1,1,1,464546,0.866593839353281
1102,4493,1,1,1,1993,1,4,0,713662,1.331310769182258
1103,988,4,4,3,1901,2,1,0,419432,0.7787247348894349
1104,546,2,4,1,1972,2,3,0,293761,0.545401773936789
1105,3859,3,3,1,2010,1,3,0,292821,0.5462470339498502
1106,900,1,1,2,1901,4,1,0,62875,0.12115494467261334
1107,4490,3,2,3,1992,2,4,1,601507,1.1167683417315306
1108,3657,1,2,2,1996,1,2,0,872614,1.6278300029134336
1109,4845,4,2,1,1973,2,1,0,785901,1.4591174442444586
1110,890,4,1,2,1997,1,3,1,485485,0.9056547900496993
1111,4353,5,2,3,2007,2,4,1,391925,0.7276547610138039
1112,4930,3,2,2,1954,2,3,0,56457,0.10481904660982669
1113,1128,1,2,3,1971,3,4,1,974253,1.7478013142779574
1114,4732,4,3,3,2000,1,4,0,83064,0.15495290169765952
1115,3430,2,3,2,2017,1,4,1,977325,1.8231646038195257
1116,2021,4,1,1,1959,1,1,1,689544,1.286319508429776
1117,1326,2,1,2,1996,1,1,0,934729,1.7437032992746746
1118,2000,1,2,1,2010,2,1,1,808947,1.5019050480521365
1119,3794,4,3,1,1905,3,4,0,259727,0.4659479539231298
1120,2919,4,4,2,2007,3,4,1,975168,1.7494428162313147
1121,1434,1,4,1,2003,4,3,1,210353,0.4053328998285206
1122,3542,4,2,1,2008,1,2,1,832351,1.5527208258806293
1123,4997,2,2,2,1918,4,1,0,286887,0.5528076121239288
1124,1966,4,3,2,1995,2,4,0,475037,0.8819619435037681
1125,4061,3,3,2,1926,4,3,1,809129,1.5591249181392757
1126,1114,5,3,1,1900,1,3,0,992151,1.8508219730838218
1127,1682,2,1,3,2006,3,3,0,644206,1.1556998987590963
1128,3723,3,1,1,2015,3,1,0,263057,0.47192194463862736
1129,3167,1,2,3,1932,1,1,1,526015,0.981262045970509
1130,630,2,1,2,1939,2,2,0,926611,1.7203620737584022
1131,3483,5,3,3,1931,1,3,1,387088,0.7220987288397335
1132,4778,5,3,2,1968,2,1,1,139142,0.2583334534846787
1133,4959,1,1,2,1916,3,3,1,77603,0.139219099547974
1134,538,1,4,3,1907,2,4,1,882890,1.6391889059168905
1135,4459,2,2,2,1956,1,3,1,120605,0.22498428572240953
1136,4087,4,4,3,1941,1,2,0,331767,0.6188993948946282
1137,1420,1,2,2,1997,1,1,0,618728,1.1542148098043614
1138,3269,4,4,1,1908,2,4,1,918859,1.7059695759402507
1139,4611,3,1,1,2019,2,1,0,975208,1.8105881078745925
1140,992,5,2,2,1986,2,4,0,405970,0.7537309519136925
1141,1631,4,2,2,1934,3,3,0,339604,0.6092465894732184
1142,4021,5,2,3,2013,4,3,0,264117,0.5089316981645585
1143,810,4,3,1,1970,4,2,0,788165,1.518729017381953
1144,1238,3,3,3,1978,1,2,0,516727,0.9639356163383235
1145,3741,1,4,2,1952,3,4,0,160373,0.28770775165660134
1146,1045,3,1,2,1953,2,2,1,974069,1.808473420695171
1147,2961,1,3,3,1983,1,2,1,317014,0.5913782045023335
1148,4846,1,2,2,2013,3,2,1,68909,0.12362214000426969
1149,2304,5,3,1,1924,1,2,0,321261,0.5993008301104183
1150,3712,3,1,3,1966,3,3,0,299975,0.5381525119763862
1151,4310,4,3,1,2023,3,2,1,903906,1.621599414919668
1152,1313,3,2,1,1961,4,3,0,668214,1.2875933232519388
1153,4624,5,4,1,1954,1,3,0,487538,0.9094845876417403
1154,2532,1,2,3,1945,2,1,1,177463,0.3294808875519364
1155,4913,5,1,2,1923,4,3,1,151536,0.29199738681366416
1156,744,2,4,1,1997,4,3,1,856560,1.6505205472568378
1157,771,2,3,1,1945,2,2,0,301981,0.5606631686820425
1158,4011,4,3,1,1921,3,3,0,540533,0.9697114484744795
1159,2271,5,3,2,1910,2,4,0,381145,0.7076404258126077
1160,1762,4,4,2,1947,1,2,1,836872,1.5611545886247196
1161,2924,4,2,3,1907,2,2,1,230685,0.42829377698403864
1162,4861,2,4,2,1938,3,2,0,697779,1.251809389630372
1163,1420,4,4,3,2006,2,1,1,979167,1.8179384560250131
1164,3930,2,1,3,1934,3,2,1,547275,0.9818065371843546
1165,4935,1,4,3,1948,3,3,0,200619,0.3599087217274461
1166,4984,5,3,3,1945,1,4,1,655950,1.223651110813105
1167,3124,4,2,3,1937,2,2,1,810416,1.5046324189622067
1168,4260,2,2,1,1907,2,2,1,50005,0.09284015136695863
1169,2550,3,2,2,1953,1,4,0,284152,0.530075326533677
1170,4000,4,3,1,1936,3,2,0,319182,0.5726097010672453
1171,1665,1,3,3,1990,2,1,1,842846,1.5648425201286995
1172,875,1,3,2,1991,1,3,0,530875,0.9903282010106061
1173,2533,3,3,1,1939,3,4,0,905938,1.6252448050499655
1174,645,2,3,1,1933,1,4,0,913018,1.7032022103702409
1175,4888,4,4,3,1995,2,1,1,445822,0.8277208671676879
1176,931,2,3,1,1978,1,3,0,852914,1.59108036211304
1177,1204,1,3,1,2007,4,1,1,804189,1.5496059451502864
1178,3132,2,3,1,1916,3,3,1,252945,0.4537811055650205
1179,4994,1,3,1,1932,4,1,0,608236,1.172020658892909
1180,1463,2,2,1,1946,4,2,1,402131,0.7748733050678756
1181,2734,3,3,3,2009,3,1,0,272873,0.4895317623153011
1182,2541,5,4,3,1951,3,4,0,272322,0.4885432731608749
1183,2328,3,4,1,2017,1,4,1,70875,0.132214761001416
1184,2608,3,4,3,1979,3,4,1,325201,0.5834077341352872
1185,4568,5,1,3,1992,4,1,0,82400,0.15877801099043085
1186,1438,5,2,2,1908,4,4,0,514674,0.9917343935496239
1187,1306,4,3,1,1932,2,4,0,118607,0.22020781588202903
1188,1963,4,1,3,1959,3,2,0,923993,1.6576353162716795
1189,3915,3,3,3,2012,4,2,1,339647,0.6544717851804231
1190,510,3,1,1,1992,2,3,1,466981,0.8670050340064736
1191,2368,1,1,2,1976,2,3,1,151096,0.2805274574730923
1192,1384,1,4,1,1920,1,3,0,620900,1.1582665976124047
1193,4064,4,4,2,1957,4,1,1,934750,1.8011862351129275
1194,1889,4,1,1,1984,1,3,1,311538,0.5811629236382241
1195,3901,1,4,1,1968,4,1,1,134335,0.2588524770194117
1196,4821,1,1,1,1909,1,1,1,413133,0.7706847387202538
1197,1324,2,2,1,1905,1,3,0,667300,1.2448241272133318
1198,2765,2,4,2,2019,3,3,1,131748,0.23635475338899886
1199,1436,1,4,2,2014,1,1,1,976932,1.8224314764675178
1200,3300,2,4,3,2020,3,2,1,736779,1.3217750466587213
1201,3053,5,2,1,1912,2,4,1,115195,0.21387303743059294
1202,4345,4,1,2,1964,4,4,0,779055,1.5011747979629866
1203,2296,4,3,2,1919,2,4,0,664134,1.2330427174871252
1204,553,1,4,2,1956,4,2,1,676692,1.3039297307419495
1205,1226,3,1,1,2010,2,1,0,351286,0.6522036878930793
1206,3236,1,2,3,1945,4,3,0,835608,1.6101477695108246
1207,3670,2,3,2,1907,1,1,0,121540,0.2267284945624282
1208,2413,3,4,1,1909,4,1,0,743649,1.4329503530949381
1209,2096,2,2,2,1972,4,3,1,389092,0.7497482263627272
1210,2414,5,2,2,2012,2,2,0,895383,1.6623836266653638
1211,2966,2,3,3,2004,2,4,0,61755,0.11465540541278933
1212,3237,5,1,2,1966,2,4,1,827203,1.5357994546785778
1213,1349,5,4,2,1910,3,1,1,430129,0.7716476433832521
1214,2609,2,4,1,1911,3,2,1,658841,1.1819549600567858
1215,502,2,1,1,1909,4,4,1,184962,0.35640653481568046
1216,4755,5,1,3,1924,4,2,0,930808,1.7935903258978272
1217,4569,3,1,1,1948,1,3,1,306760,0.5722497366461287
1218,1392,5,3,1,1948,1,1,0,67175,0.12531254420134205
1219,2530,4,3,3,1988,4,1,0,902119,1.7383089866101515
1220,3660,5,4,2,1910,3,2,1,921415,1.653010406942985
1221,2876,3,3,3,1961,4,4,1,531503,1.0241624899932884
1222,2433,4,2,1,2017,1,2,0,800071,1.4925036479599842
1223,1880,1,4,3,1935,3,3,0,729648,1.3089820953697684
1224,4181,1,3,2,1938,3,4,1,96629,0.17335157623057332
1225,1790,3,1,3,1952,1,4,1,691067,1.2891606101018065
1226,2140,5,2,1,1989,4,2,1,228872,0.44101748703157634
1227,3182,2,1,1,1977,2,3,0,742727,1.3789598461019315
1228,1487,3,4,3,2002,4,4,0,520970,1.0038662668165625
1229,1718,4,1,2,1955,4,1,1,380657,0.7334946763299082
1230,1855,4,3,3,2003,1,3,0,657050,1.2257031212131269
1231,4765,1,3,2,1900,3,4,1,210094,0.37690678840292324
1232,4635,4,4,2,1955,1,2,0,774689,1.4451544407114771
1233,2060,3,1,3,2017,4,4,0,969163,1.8674972507951326
1234,1918,4,4,2,1903,2,1,1,107941,0.20040513506051158
1235,1454,3,1,1,1929,2,3,1,355617,0.6602446977035042
1236,1483,2,2,3,1911,2,4,1,760958,1.4128078372942328
1237,1474,1,3,2,2019,1,1,0,66040,0.12319524256131939
1238,4633,4,4,1,1934,3,4,0,119806,0.21493091040867715
1239,4472,3,2,3,1976,1,4,1,718646,1.3406082417583576
1240,1413,5,2,1,1951,2,3,0,250211,0.4645460876647952
1241,536,1,4,1,1930,4,2,1,686364,1.322566877857234
1242,3887,2,4,1,2001,3,2,0,105916,0.1900123725593497
1243,2211,3,2,2,2006,1,1,1,722960,1.3486558534544437
1244,3520,2,1,3,1986,1,1,0,445507,0.8310772702569006
1245,1295,2,2,3,1967,3,1,0,456339,0.8186681528887145
1246,4536,4,4,2,1951,3,3,0,840243,1.5073885527813142
1247,3611,4,2,3,1979,4,2,0,605564,1.1668719350413745
1248,1824,3,1,1,1906,3,1,1,235217,0.4219772294676211
1249,817,5,3,3,1921,4,1,0,917481,1.767910294921256
1250,2896,3,3,2,1992,2,4,1,251750,0.4674034217904577
1251,2662,5,2,1,1974,2,4,1,269854,0.5010156225773273
1252,3245,2,1,2,1955,1,1,1,796403,1.4856611260079111
1253,2091,1,3,1,1996,2,4,1,994218,1.845882403994698
1254,3611,3,2,1,1957,2,4,0,761045,1.4129693630050402
1255,4430,3,2,3,1992,4,4,1,717554,1.3826674380852866
1256,2496,5,1,1,1963,1,3,0,385206,0.7185879255916959
1257,1812,2,4,2,2022,3,1,0,200434,0.35957683335436286
1258,1785,2,2,3,2002,1,1,0,890931,1.6619997070017996
1259,4811,5,4,2,1911,2,4,0,620569,1.1521591819546475
1260,2883,2,4,1,1906,3,3,1,881284,1.5810157458608136
1261,3739,4,3,2,2022,1,4,0,836408,1.5602890133287104
1262,2639,1,4,2,1954,1,3,1,827981,1.544568748200542
1263,2204,3,1,1,2002,1,1,0,554869,1.0350881442270856
1264,862,1,3,3,2005,1,4,0,753196,1.4050600229590477
1265,3104,3,3,2,1961,4,1,1,578883,1.1154598463127863
1266,2216,4,3,1,2011,1,3,0,670218,1.25026755116539
1267,4951,2,2,3,1989,2,2,0,196474,0.36477704028940766
1268,4786,5,2,3,2003,2,3,0,311745,0.5787911806397864
1269,4238,4,4,3,1972,4,2,0,770643,1.4849655670351771
1270,2969,1,3,2,2004,3,1,0,404820,0.7262435199542652
1271,1056,5,3,2,1997,3,1,1,748083,1.3420543232497073
1272,1325,2,1,2,2008,2,4,0,232394,0.4314667360618535
1273,3308,4,4,3,1976,2,2,0,752124,1.3964064794864992
1274,3219,5,1,2,1954,4,3,1,468127,0.9020421595985124
1275,4008,4,4,1,2018,3,1,0,796648,1.4291795061620607
1276,4241,4,4,2,1935,3,2,1,855837,1.5353640516454188
1277,2074,2,2,2,1988,1,3,0,108122,0.20169769861016013
1278,4498,3,2,3,1923,1,2,0,804849,1.5014168349520798
1279,2629,5,1,2,1943,1,3,1,282661,0.5272939197096472
1280,2903,2,4,1,1916,4,3,0,703197,1.355002681971335
1281,3829,4,3,3,1901,2,3,0,315591,0.5859317310278941
1282,1088,2,2,1,1912,4,3,1,234215,0.4513130078170359
1283,2512,3,3,3,1930,3,2,1,60662,0.10882709452958261
1284,2047,5,1,3,1992,2,2,0,506217,0.9398512729632577
1285,794,3,2,2,2013,1,4,1,632570,1.1800365624926379
1286,2485,1,2,1,1927,4,2,0,448115,0.8634806844050597
1287,3617,5,4,3,1959,4,2,1,865014,1.6668107087242299
1288,2190,3,1,2,1926,1,4,0,641759,1.1971783111888215
1289,1636,4,4,3,1914,4,2,1,697801,1.3446050345525926
1290,2564,5,2,3,1994,1,3,1,223285,0.4165301292444609
1291,4955,5,1,3,2003,3,1,1,681866,1.2232616075715996
1292,1507,2,2,3,1978,2,1,1,912303,1.69379759249136
1293,3014,4,1,3,1932,3,4,1,657493,1.179536659911293
1294,4026,1,2,3,1919,3,2,1,910513,1.6334523148167526
1295,1747,3,3,2,1941,1,2,1,942215,1.7576681627788242
1296,4402,2,3,3,1911,4,4,1,284631,0.5484604859977831
1297,1935,3,4,1,2000,3,1,1,133805,0.24004499329944282
1298,1071,1,3,2,1972,3,3,0,174698,0.3134066756804758
1299,2882,1,2,1,1922,3,2,1,218902,0.392708262944095
1300,1745,5,2,3,1971,4,4,0,974570,1.8779160943075752
1301,2584,1,3,1,1995,4,3,1,60712,0.11698702188411453
1302,777,3,4,3,2011,1,4,0,393671,0.734379078351865
1303,2387,4,3,3,1913,3,4,0,965885,1.7327891958673618
1304,1765,4,1,2,1990,2,4,1,701176,1.3018155379437772
1305,1540,5,1,2,1924,4,1,1,806686,1.5544174584202268
